CountyFIPS,ARTHRITIS,CASTHMA,BPHIGH,CANCER,HIGHCHOL,KIDNEY,COPD,CHD,DEPRESSION,DIABETES,OBESITY,TEETHLOST,STROKE
2158,31.4,14.3,44.0,6.7,28.2,5.7,15.0,12.4,22.3,19.7,45.1,47.6,8.2
29083,26.8,10.5,30.2,6.7,30.7,2.9,9.2,6.9,25.3,10.2,35.8,21.2,3.6
51181,26.6,10.6,37.9,6.2,28.9,3.2,7.6,6.1,19.9,12.7,38.4,17.1,4.0
21111,28.1,9.7,37.4,6.8,31.9,2.9,8.0,6.4,22.6,10.7,33.5,16.5,3.4
18079,24.5,10.2,33.3,6.7,29.9,2.8,8.7,6.4,23.9,11.0,38.5,20.0,3.3
27071,22.3,9.5,28.9,6.6,26.7,2.7,6.1,5.9,23.1,8.9,34.8,13.5,3.1
39109,27.2,10.0,30.1,6.7,27.1,2.6,8.0,6.0,23.1,10.1,38.3,16.0,3.0
12115,19.9,8.0,26.0,6.6,24.4,2.5,6.6,5.2,19.9,8.5,27.3,12.6,2.8
42027,25.4,9.9,29.6,6.6,28.1,2.6,6.3,5.5,20.8,8.8,32.1,13.6,2.9
29215,28.9,10.7,33.1,6.7,30.6,3.3,10.5,7.9,25.4,11.5,40.3,24.3,4.1
20205,24.9,10.0,33.5,6.6,30.0,2.8,7.3,6.1,20.9,10.3,36.4,18.5,3.2
21007,33.1,10.3,39.9,6.9,32.9,3.0,9.8,7.3,27.5,11.6,39.9,22.3,3.6
42081,26.5,10.5,29.5,6.7,27.5,2.7,7.1,5.7,21.9,9.0,34.2,15.8,3.1
37087,25.1,9.4,29.0,6.8,29.6,2.7,7.3,5.9,25.1,9.5,33.2,15.4,3.1
53005,22.9,10.3,28.2,6.4,29.2,2.7,5.5,5.2,24.1,9.4,31.2,12.4,2.9
42005,27.7,10.7,29.8,6.7,27.3,2.6,7.6,5.8,23.0,9.1,35.6,17.6,3.1
29019,24.7,9.6,29.4,6.6,28.6,2.7,6.8,5.9,23.0,9.3,33.4,13.4,3.1
30011,24.7,10.0,26.7,6.8,26.0,2.6,6.3,5.6,24.8,7.3,30.2,15.0,2.9
42111,28.4,10.6,31.0,6.6,28.8,2.7,7.7,6.0,22.6,9.3,38.7,18.1,3.2
6089,21.8,9.6,26.8,6.4,27.2,2.9,6.4,5.5,20.1,8.9,27.8,13.4,3.1
55117,24.4,9.0,27.6,6.5,27.9,2.4,5.0,5.0,20.0,7.8,37.0,11.3,2.6
29119,27.7,10.8,33.4,6.6,31.4,3.3,10.3,7.9,24.5,12.4,40.2,25.3,4.1
12086,17.6,7.7,28.9,5.0,27.2,3.5,5.4,5.4,15.8,13.8,29.9,13.4,3.1
13131,25.8,10.1,37.6,6.3,31.1,3.6,8.8,7.2,20.5,13.9,39.2,22.6,4.2
2105,23.3,10.4,32.6,6.4,26.8,3.1,6.9,6.6,18.7,10.6,34.8,18.2,3.8
16033,22.5,9.9,30.6,5.7,27.5,3.4,6.7,6.9,20.5,13.3,35.2,23.8,3.6
1015,29.9,10.0,40.5,6.6,31.3,3.1,8.6,6.7,27.2,12.7,35.9,19.1,3.9
31137,21.5,8.1,28.0,6.7,27.7,2.4,5.3,5.3,15.3,8.6,36.6,12.7,2.7
48293,24.0,9.2,36.4,6.2,31.9,3.4,8.0,6.8,21.2,13.6,40.1,21.1,4.0
22063,24.3,9.2,33.5,6.6,31.8,2.8,7.5,6.3,26.3,9.7,35.3,16.9,3.2
8003,21.8,9.4,28.0,5.6,26.5,3.4,5.7,5.9,17.1,11.3,29.2,16.5,3.2
39147,27.6,10.1,32.5,6.7,27.4,2.8,8.4,6.3,22.0,10.9,38.7,16.8,3.3
51037,28.2,11.2,38.4,6.4,30.9,3.5,9.5,7.0,22.2,13.3,39.7,20.6,4.3
33015,21.5,9.5,27.1,6.6,27.2,2.2,4.9,4.5,19.4,6.9,27.4,10.4,2.3
51750,28.5,10.7,35.9,6.7,30.0,3.4,9.0,7.1,23.0,12.1,35.9,16.1,3.8
18081,22.3,9.4,30.4,6.7,30.1,2.5,6.7,5.2,21.6,9.7,32.7,14.7,2.7
10005,25.0,9.3,31.3,7.0,30.6,2.8,7.3,6.0,18.6,10.2,35.3,17.7,3.1
51770,26.2,10.5,37.0,6.3,28.9,3.3,8.2,6.3,21.3,12.6,36.2,16.9,3.8
13249,25.6,9.8,35.3,6.4,30.7,3.2,8.1,6.6,22.0,12.2,34.7,20.6,3.8
19183,23.1,8.4,28.9,6.4,29.0,2.5,5.7,5.5,17.1,9.2,35.2,13.0,2.9
1079,31.6,10.4,38.9,6.7,31.3,3.1,9.6,7.2,27.6,12.4,35.5,21.0,4.1
17109,25.7,9.6,31.9,6.7,29.2,2.9,7.3,6.1,22.5,10.0,35.7,13.9,3.2
21101,30.9,10.0,38.1,6.7,33.0,3.0,9.5,7.0,26.3,11.8,38.5,21.2,3.6
35011,23.2,9.3,29.8,5.6,26.7,3.4,6.2,6.0,18.4,11.9,34.0,19.3,3.2
13097,23.3,9.6,36.6,6.1,30.6,3.1,6.5,5.8,17.9,12.5,34.4,15.6,3.6
51075,23.4,9.3,31.1,6.5,28.5,2.4,5.7,4.8,19.8,8.9,31.8,10.5,2.7
49051,23.2,8.9,25.8,6.3,26.5,2.3,4.2,4.5,19.9,7.7,28.7,11.0,2.4
56039,17.9,7.9,24.2,6.4,25.0,2.2,4.3,4.3,15.8,6.6,22.2,9.9,2.2
4005,21.8,9.8,28.1,6.3,26.9,3.2,6.4,5.6,18.9,9.4,27.6,15.1,3.3
17043,19.2,7.5,24.9,6.2,28.7,2.3,4.3,4.4,16.6,8.7,26.8,9.1,2.3
8117,19.6,8.6,23.0,6.4,26.1,2.3,4.3,4.4,16.1,6.4,20.9,9.7,2.3
22019,26.0,9.8,38.1,6.4,30.5,3.1,7.5,6.2,24.2,11.1,37.5,17.9,3.6
46035,22.3,8.7,27.4,6.7,26.0,2.6,5.5,5.5,16.4,8.3,33.7,13.1,2.9
8053,21.3,9.3,24.1,6.6,26.2,2.3,4.7,4.5,18.2,6.6,24.0,10.8,2.4
31073,20.1,7.9,26.8,6.5,26.8,2.2,4.8,4.9,15.1,8.0,34.9,10.8,2.5
55039,25.3,9.8,28.3,6.6,29.0,2.5,5.4,5.1,20.7,7.8,34.9,12.9,2.7
51161,24.6,8.9,30.2,6.6,29.4,2.4,6.1,5.0,20.0,9.2,28.8,10.9,2.7
6045,20.6,9.4,28.0,6.2,26.2,3.0,6.2,5.7,18.4,10.0,30.8,15.3,3.2
29177,25.8,9.9,28.5,6.7,29.9,2.6,8.0,6.1,24.6,9.1,36.7,18.4,3.2
17009,24.5,8.8,34.1,6.4,29.0,2.9,7.3,6.3,19.2,10.9,37.9,15.2,3.4
51105,29.4,10.6,36.5,6.8,31.1,3.3,10.8,7.7,24.0,12.1,38.4,21.7,4.0
27125,20.9,9.2,27.7,6.5,26.1,2.6,5.6,5.6,21.8,8.6,33.1,12.1,2.9
28077,27.6,10.5,40.6,6.3,32.6,3.2,8.0,6.7,22.7,12.6,39.0,21.3,4.1
40133,27.8,11.5,39.4,6.7,32.4,3.5,10.1,8.0,25.4,12.7,37.1,23.8,4.3
37159,26.1,9.7,32.6,6.5,30.2,3.0,7.8,6.4,23.9,11.2,34.5,18.5,3.5
26153,29.2,11.4,32.1,6.9,30.5,3.0,9.1,6.7,25.6,10.4,39.1,16.3,3.5
19149,21.5,8.2,29.2,6.5,27.0,2.4,5.4,5.2,15.8,8.6,35.0,11.8,2.7
39045,27.2,10.2,31.5,6.6,27.6,2.6,7.6,5.8,23.1,10.1,38.4,13.9,3.0
22125,23.2,8.7,39.2,6.1,32.0,3.1,6.5,6.3,20.2,11.7,36.9,18.2,3.7
20005,23.5,9.8,32.3,6.5,30.0,2.7,6.6,5.6,20.7,9.6,36.6,16.9,3.0
31027,20.5,8.3,27.8,6.7,26.1,2.3,5.3,5.1,15.1,7.9,37.4,13.3,2.6
40099,26.1,10.5,36.4,6.6,31.8,3.0,8.6,7.0,24.1,11.0,37.9,20.7,3.7
13183,25.8,9.8,37.1,6.2,30.8,3.4,8.1,6.9,20.8,13.4,37.0,20.0,4.0
51009,27.0,10.3,34.1,6.5,29.0,2.9,7.8,5.9,21.4,11.1,36.1,16.0,3.5
19045,24.2,9.1,30.3,6.6,29.2,2.6,6.5,5.8,18.6,9.7,36.3,15.4,3.1
40103,24.3,10.0,35.0,6.6,31.3,2.7,7.4,6.2,23.6,9.7,39.5,18.1,3.2
13001,27.8,10.1,37.8,6.3,31.8,3.6,9.9,7.7,22.3,13.7,36.6,25.1,4.3
36099,25.1,10.2,28.4,6.6,28.6,2.7,7.8,5.9,21.1,9.2,31.2,18.8,3.1
28141,28.0,10.1,37.9,6.6,33.8,3.1,9.1,7.1,26.6,11.6,38.7,22.6,3.8
13219,21.1,8.0,28.8,6.7,28.1,2.3,5.0,4.7,19.2,8.4,28.0,9.3,2.4
38071,26.6,8.7,29.3,6.7,26.9,2.6,5.7,5.6,17.4,8.5,37.9,12.3,2.9
50013,21.9,9.6,26.9,6.7,25.5,2.3,5.5,4.9,20.5,6.8,25.7,11.2,2.6
21175,33.7,10.4,42.0,6.9,34.3,3.4,12.0,8.8,27.0,13.3,37.9,30.4,4.3
48219,21.3,8.5,33.2,5.7,31.9,3.3,6.6,6.2,19.8,13.8,38.9,17.5,3.4
17073,23.6,9.0,29.8,6.6,28.5,2.5,6.5,5.5,21.6,9.1,35.0,13.1,2.8
48439,20.5,8.1,31.3,6.0,33.2,2.9,5.7,5.3,19.1,11.7,37.7,14.4,3.1
18123,24.5,9.6,32.6,6.6,29.2,2.7,8.1,6.1,22.5,10.3,36.1,19.6,3.2
27051,20.9,9.3,27.8,6.6,26.2,2.6,5.7,5.6,22.2,8.4,33.8,11.8,2.9
48165,21.2,8.7,33.1,5.6,31.6,3.3,7.0,6.3,20.7,13.8,38.0,19.9,3.4
48175,21.2,8.3,32.2,5.9,31.2,3.0,6.1,5.7,19.8,12.3,36.9,14.7,3.1
54071,34.3,11.0,37.2,6.7,32.0,3.0,10.0,7.8,27.8,12.2,41.2,25.3,3.6
12053,22.2,8.6,30.8,6.4,27.9,3.0,8.3,6.2,21.8,11.4,33.1,18.8,3.4
56029,20.7,8.9,25.1,6.6,24.5,2.3,5.5,4.8,17.5,6.9,27.5,14.3,2.5
19139,23.2,8.2,30.8,6.3,30.0,2.6,5.5,5.5,16.1,10.0,38.7,13.3,2.8
12095,20.0,8.3,29.9,5.7,27.4,3.1,6.2,5.6,17.9,12.0,33.5,13.9,3.2
55017,24.5,9.8,28.2,6.6,28.2,2.5,5.7,5.4,21.0,7.9,33.3,12.8,2.8
29149,28.9,11.1,32.9,6.7,31.4,3.3,10.9,8.0,26.5,11.7,40.0,25.7,4.1
16003,23.3,9.9,28.2,6.5,26.7,2.6,6.1,5.7,21.9,9.0,30.3,16.7,3.0
44007,23.9,11.6,30.4,6.2,27.9,2.8,6.8,5.7,20.6,10.7,32.8,15.1,2.9
39173,25.4,9.8,31.2,6.8,27.2,2.7,7.4,5.9,21.6,10.5,39.2,12.8,3.0
13301,28.3,11.3,43.7,6.1,31.3,4.1,9.9,7.8,20.5,16.5,41.8,27.0,5.3
45055,25.4,9.9,36.2,6.4,32.0,2.9,7.1,6.2,21.1,11.4,36.1,17.6,3.6
48205,19.6,7.5,31.7,6.0,31.5,2.6,5.7,5.4,18.2,10.8,34.6,13.9,2.9
19055,22.9,8.5,29.0,6.6,28.4,2.4,5.9,5.5,16.9,8.9,37.5,13.0,2.8
4013,20.0,9.5,29.3,6.2,29.1,3.2,5.6,5.4,16.7,10.2,31.0,12.7,2.8
17029,26.2,9.8,31.6,6.7,29.2,2.9,7.7,6.2,22.7,10.0,36.2,15.4,3.2
39137,22.5,9.4,29.4,6.6,25.8,2.5,7.2,5.6,19.6,9.4,36.7,13.4,2.8
55053,25.7,9.8,30.6,6.6,28.8,2.8,6.3,5.9,20.9,8.9,36.4,15.1,3.2
12007,26.0,9.8,37.0,6.4,30.6,3.4,10.5,7.4,22.5,12.6,38.1,23.0,4.3
30065,25.8,10.1,27.7,6.6,26.8,2.8,7.0,6.2,24.6,8.3,31.3,20.1,3.2
38007,23.4,8.3,29.4,6.6,27.6,2.4,5.3,5.4,16.2,8.2,35.5,12.2,2.7
49007,27.5,10.5,28.8,6.4,27.7,2.9,5.7,5.6,22.3,9.9,34.2,16.5,3.0
42047,26.8,10.3,29.8,6.7,28.8,2.5,7.1,5.6,22.5,8.5,35.4,15.8,2.9
42035,27.5,10.7,31.9,6.7,29.0,2.7,7.7,6.1,23.2,9.3,34.0,17.9,3.3
35049,19.5,8.0,23.5,5.6,24.7,2.9,4.2,4.5,16.8,9.0,24.9,12.4,2.5
31155,22.0,8.1,26.9,6.6,26.7,2.3,5.2,5.1,15.8,8.1,34.1,12.8,2.6
16087,25.4,10.3,30.8,6.2,27.0,3.2,6.8,6.7,22.0,11.2,33.7,18.8,3.5
5059,28.4,10.0,37.2,6.5,33.0,3.1,8.9,7.1,25.7,11.1,36.8,21.2,3.8
19021,22.0,8.1,29.6,6.0,27.6,2.8,5.6,5.9,14.0,11.2,33.2,15.7,3.1
37039,26.2,9.7,31.5,6.8,30.7,2.9,8.4,6.6,25.6,10.3,33.0,18.5,3.4
6055,18.5,8.4,25.1,5.8,27.1,2.6,4.4,4.5,16.6,9.1,28.6,10.3,2.5
22099,25.3,9.9,38.6,6.4,31.6,3.3,8.4,7.0,24.9,12.3,38.7,21.3,4.0
18059,23.7,9.5,31.0,6.7,29.2,2.4,6.7,5.3,21.1,9.3,36.7,13.2,2.8
47037,25.5,9.5,34.3,6.3,30.1,2.9,7.0,5.8,24.3,11.9,33.6,15.7,3.3
17053,25.3,9.5,30.7,6.7,28.9,2.7,7.2,5.8,22.7,9.5,35.8,15.1,3.0
48469,20.8,8.1,33.4,5.6,30.6,3.2,5.9,5.7,19.8,13.5,38.4,15.7,3.2
2240,23.4,9.4,30.5,6.5,28.4,2.8,6.5,5.9,17.9,8.7,32.3,17.6,3.2
36069,22.2,9.7,27.8,6.7,27.6,2.4,6.3,5.0,19.9,7.8,31.5,13.2,2.6
13195,26.3,9.6,35.6,6.5,31.2,3.1,8.4,6.7,22.5,11.4,35.8,18.8,3.6
19119,23.1,8.4,28.3,6.6,26.9,2.4,5.6,5.3,16.7,8.3,36.1,12.0,2.7
18007,24.8,10.1,32.9,6.6,29.2,2.9,8.7,6.6,23.1,11.0,37.1,19.8,3.4
13271,25.4,9.5,41.0,5.9,32.4,4.0,9.8,8.5,19.3,16.7,41.0,28.4,4.9
1133,32.2,10.3,39.0,6.7,33.6,3.1,10.4,7.5,29.6,12.0,38.3,22.1,4.0
54085,34.4,11.5,38.8,6.8,32.5,3.0,10.6,8.1,29.5,12.2,40.2,24.1,3.7
6109,22.1,9.4,28.3,6.3,28.0,2.7,6.0,5.3,19.5,8.9,28.0,12.5,2.9
8014,19.5,8.5,22.0,6.3,25.3,2.1,3.6,3.7,16.4,6.1,24.5,7.4,2.1
46099,21.3,8.0,27.6,6.6,26.0,2.5,4.8,5.0,17.4,8.2,34.5,12.8,2.7
51595,29.6,12.2,44.7,5.9,30.4,4.4,10.1,7.8,19.8,17.6,45.7,26.4,5.5
36021,23.0,9.5,27.0,6.5,27.4,2.5,6.6,5.4,18.7,8.2,29.9,15.7,2.8
27023,20.6,9.1,28.6,6.5,27.0,2.7,5.7,5.6,21.1,8.9,32.4,12.9,3.0
49017,26.5,9.7,28.4,6.4,28.8,2.7,5.6,5.6,22.2,9.4,31.3,16.1,2.9
48141,18.9,7.4,31.9,4.9,29.8,3.6,4.9,5.9,18.5,15.3,34.3,13.8,3.1
21073,29.3,9.8,38.2,6.8,32.7,2.7,8.0,6.4,24.1,10.8,37.0,17.3,3.2
20015,22.1,9.5,29.9,6.5,29.8,2.5,5.8,5.1,18.7,8.9,34.9,14.8,2.7
54029,32.9,10.8,35.3,6.7,30.9,2.9,9.2,7.4,29.2,11.8,37.3,20.7,3.4
22073,26.3,10.1,39.1,6.4,34.0,3.5,8.4,7.1,24.6,12.7,37.0,20.3,4.1
20153,23.4,9.3,31.5,6.5,29.2,2.7,6.2,5.6,19.4,9.9,36.8,13.6,2.9
51111,27.0,10.4,38.6,6.2,29.3,3.4,8.8,6.8,20.1,13.2,40.8,21.2,4.2
17063,23.4,8.7,28.1,6.5,27.9,2.4,5.8,5.1,21.1,8.8,33.4,11.3,2.6
20055,20.4,8.8,30.4,5.6,29.1,3.1,5.8,5.9,16.7,13.1,39.8,19.1,3.1
27061,22.9,9.3,26.3,6.7,25.7,2.6,5.6,5.5,24.4,8.5,32.6,12.1,2.9
29147,26.8,9.9,30.8,6.8,29.7,2.9,8.3,6.8,24.1,9.9,37.3,18.6,3.4
18145,24.3,10.0,31.9,6.6,30.8,2.7,8.0,6.1,23.3,10.4,35.3,17.7,3.1
48039,19.9,7.6,32.1,5.8,29.8,2.8,5.0,5.0,18.2,12.0,38.5,11.8,2.9
28119,30.2,12.7,50.4,5.9,33.4,4.7,10.6,8.4,21.6,18.8,48.8,32.5,6.4
42091,23.4,9.5,26.5,6.4,26.8,2.3,4.7,4.3,18.2,8.0,29.6,10.9,2.4
48249,19.7,8.1,33.5,5.0,31.8,3.7,5.8,6.3,18.2,16.2,41.0,17.0,3.4
20111,21.9,9.2,32.0,6.0,30.5,2.9,6.1,5.7,18.8,11.3,41.2,15.7,3.0
21059,28.7,9.8,37.5,6.8,34.2,2.8,8.7,7.0,25.3,11.5,37.4,19.5,3.4
42017,23.1,9.5,27.6,6.5,28.0,2.3,5.1,4.7,18.4,8.0,31.4,10.7,2.5
48283,18.9,7.6,33.0,4.9,31.8,3.5,5.5,6.1,17.0,16.1,40.6,16.7,3.3
26125,24.7,9.8,28.8,6.5,30.1,2.5,5.5,4.8,19.7,8.5,30.7,8.6,2.6
42069,26.5,10.0,28.1,6.5,26.5,2.7,6.8,5.6,21.3,9.3,34.5,15.1,3.0
48061,18.5,8.1,33.3,5.0,32.3,4.1,6.4,6.9,17.2,18.3,42.2,19.6,3.8
17147,23.6,8.9,27.8,6.7,28.7,2.3,5.8,5.0,21.8,8.0,32.4,11.0,2.5
5089,27.4,10.0,34.3,6.6,32.5,3.0,8.9,7.1,26.6,10.5,35.8,21.6,3.5
51640,28.4,10.9,36.3,6.5,31.5,3.6,10.4,7.5,23.3,13.4,38.3,22.6,4.2
6025,19.1,9.0,30.1,4.9,29.2,3.9,5.3,6.0,16.1,14.6,35.9,15.4,3.3
23001,25.1,10.5,29.8,6.7,27.3,2.6,7.9,6.1,24.3,8.6,32.1,18.1,3.1
27135,21.9,8.9,29.4,6.6,26.6,2.4,5.3,5.3,21.2,8.0,34.1,12.1,2.8
47067,30.7,11.1,39.3,6.8,33.4,3.4,12.5,8.2,30.5,13.3,39.7,26.7,4.3
53043,24.8,10.2,28.7,6.6,28.5,2.7,6.2,5.5,25.7,8.7,34.4,13.2,3.0
4023,19.5,9.1,31.2,5.0,29.6,3.9,5.6,6.1,16.1,14.5,37.1,16.9,3.2
12021,20.1,7.6,25.7,6.1,27.9,2.7,6.4,5.4,16.6,9.8,25.9,13.6,2.9
45027,28.2,11.0,41.1,6.2,32.0,3.6,8.6,7.2,19.9,14.5,41.0,22.4,4.6
51045,24.4,9.3,30.1,6.8,29.1,2.4,6.8,5.2,21.3,8.5,31.0,12.2,2.7
13153,24.7,9.5,35.1,6.2,30.2,3.0,6.6,5.7,19.6,12.1,34.9,15.2,3.4
20089,24.6,9.8,32.4,6.6,29.4,2.8,7.1,6.0,20.5,10.1,37.3,17.9,3.1
21137,33.3,10.7,40.2,6.9,33.2,3.2,11.3,7.9,27.9,12.7,39.6,27.7,4.0
37125,24.4,9.1,30.6,6.6,29.5,2.7,6.2,5.6,22.7,9.5,31.0,13.6,3.0
48375,22.9,8.7,35.6,5.8,31.7,3.5,7.5,6.8,20.2,14.7,39.4,20.3,3.8
51193,25.4,10.2,35.0,6.4,29.2,3.0,7.4,5.9,20.3,11.5,35.2,14.9,3.5
35047,21.7,8.6,29.5,5.0,25.3,3.8,5.0,5.9,16.1,13.8,33.3,17.1,3.1
21239,28.3,9.4,35.1,6.7,31.3,2.7,7.4,6.1,24.3,10.3,36.3,17.1,3.0
48111,20.4,8.2,32.3,5.7,31.4,3.1,6.3,6.0,19.6,13.1,37.1,18.0,3.2
31069,21.6,8.1,29.4,6.6,27.9,2.4,5.4,5.4,15.6,8.6,37.5,13.1,2.7
20049,25.0,10.2,33.4,6.6,30.0,3.0,7.8,6.4,21.0,11.0,39.1,19.1,3.4
17181,25.9,9.7,31.5,6.6,29.1,2.9,7.8,6.3,23.1,10.3,36.5,15.9,3.3
13273,28.6,11.4,43.4,6.1,31.1,4.2,9.9,7.9,20.2,16.5,42.4,25.8,5.3
22117,27.9,10.6,41.4,6.5,32.9,3.6,9.6,7.7,26.2,13.2,39.3,25.6,4.5
48495,20.1,8.1,32.9,5.4,31.7,3.3,6.1,6.2,18.8,14.5,39.4,18.1,3.3
20191,22.8,9.5,31.3,6.5,29.7,2.6,6.4,5.5,19.4,9.5,37.1,14.6,2.9
39065,28.8,10.3,33.8,6.8,28.4,2.9,9.3,6.7,23.7,11.0,38.5,19.1,3.4
46115,22.2,8.4,26.8,6.6,26.3,2.5,5.2,5.2,15.9,8.0,32.8,13.6,2.8
24013,21.9,8.5,29.4,6.8,30.3,2.3,5.4,4.7,19.3,8.3,31.1,9.0,2.5
5039,27.0,10.6,40.5,6.2,32.8,3.4,8.5,6.8,23.5,13.1,40.7,24.2,4.2
36027,21.7,9.7,29.1,6.3,27.4,2.5,5.9,5.0,19.2,8.8,33.1,13.7,2.6
27165,20.2,9.0,27.9,6.1,25.8,2.8,5.6,5.8,19.8,10.2,34.8,15.3,3.0
47023,28.0,10.1,35.9,6.6,31.1,3.0,9.4,6.5,28.5,11.5,36.7,19.3,3.6
37073,25.5,9.9,34.2,6.4,29.8,3.1,7.4,6.1,23.1,11.5,36.2,18.1,3.8
13025,27.8,10.3,36.1,6.7,32.0,3.4,10.5,7.8,24.6,12.3,38.1,24.5,4.1
53019,25.4,11.4,30.2,6.8,27.5,3.2,7.9,6.7,27.6,10.9,32.9,17.8,3.8
46009,22.1,8.3,29.1,6.5,25.8,2.7,5.9,6.0,15.5,9.1,33.5,15.5,3.2
28147,28.6,10.9,44.0,6.2,33.2,3.7,8.9,7.4,22.7,14.7,43.5,26.5,4.8
45069,29.4,11.3,44.8,6.1,33.4,4.0,9.7,8.0,20.1,16.4,41.6,25.9,5.3
48405,25.5,9.9,38.2,6.4,32.3,3.4,8.9,7.1,22.6,13.4,40.9,21.8,4.2
46081,22.4,8.4,26.6,6.6,25.3,2.5,5.1,5.2,16.7,7.8,29.3,12.8,2.7
29225,27.3,10.6,31.1,6.8,31.0,3.0,9.4,7.1,25.5,10.7,38.6,21.0,3.6
31091,21.6,8.5,28.7,6.6,27.8,2.4,5.5,5.3,16.2,8.3,33.6,13.7,2.7
41009,24.9,10.5,28.1,6.6,26.0,2.7,6.3,5.6,26.3,8.6,34.1,15.2,3.1
20143,23.6,9.3,29.9,6.6,28.9,2.5,6.1,5.4,19.1,9.1,35.8,15.1,2.8
40081,25.1,10.7,36.5,6.7,32.1,2.9,8.5,6.9,24.3,10.6,41.0,19.8,3.6
24043,27.9,10.1,34.5,6.6,30.1,2.7,7.4,5.7,20.4,10.5,39.0,13.4,3.2
18143,26.3,10.7,34.1,6.7,31.0,3.0,9.6,6.8,24.3,11.5,36.2,21.9,3.5
19077,22.7,8.4,29.7,6.6,27.8,2.5,5.8,5.5,16.8,8.9,39.0,12.9,2.8
51031,26.8,9.9,33.6,6.6,29.7,2.9,7.7,6.0,21.4,10.7,35.5,14.6,3.4
39017,24.6,10.2,31.2,6.6,28.0,2.7,7.7,6.1,20.6,10.5,34.4,16.0,3.1
48485,22.6,8.6,33.0,6.2,31.2,3.0,6.9,6.0,20.8,12.0,38.4,17.6,3.4
17083,24.4,9.2,29.2,6.7,28.7,2.5,6.6,5.5,22.6,8.8,35.2,12.8,2.8
21103,31.6,10.1,38.3,6.8,32.3,3.0,9.9,7.2,26.7,11.7,38.3,23.7,3.7
48055,21.4,8.4,34.6,5.5,32.0,3.4,6.5,6.3,19.7,14.6,38.7,18.3,3.5
17201,24.4,9.4,32.9,6.3,28.8,2.9,6.8,5.9,20.6,10.8,38.0,14.8,3.2
26029,26.6,10.5,29.9,6.9,31.2,2.6,7.1,5.6,23.8,8.5,33.9,11.4,2.8
47107,28.0,10.5,36.9,6.6,31.6,3.1,10.0,7.0,28.9,12.1,37.4,21.0,3.7
21147,35.1,11.2,45.7,6.8,35.7,4.0,13.9,10.0,26.9,15.9,42.8,36.8,5.0
8067,21.4,9.3,24.4,6.5,24.4,2.4,4.5,4.5,17.6,6.8,23.1,9.8,2.4
28089,22.3,8.9,37.0,6.2,31.8,2.6,5.0,4.9,19.1,9.8,32.7,12.1,3.0
29091,29.1,11.0,31.3,6.8,29.5,3.1,9.8,7.4,26.1,10.7,36.8,22.6,3.8
48195,22.3,8.8,35.0,5.8,32.2,3.6,7.8,7.0,20.6,14.8,39.9,20.5,3.8
19159,23.0,8.6,30.0,6.6,28.0,2.5,6.1,5.6,17.4,9.3,35.4,13.3,2.9
55125,25.7,9.7,29.6,6.7,29.0,2.7,5.6,5.6,20.4,8.4,36.6,13.1,2.9
39087,30.3,11.3,35.6,6.7,29.6,3.0,10.3,7.3,25.9,12.2,39.8,20.1,3.6
18167,25.3,10.0,32.1,6.7,30.7,3.0,8.6,6.7,23.5,11.3,37.6,19.7,3.5
30091,24.9,9.5,26.2,6.6,25.2,2.5,5.9,5.4,22.9,7.4,32.2,14.5,2.8
40017,22.9,9.4,30.9,6.4,31.8,2.6,6.4,5.8,21.2,9.7,33.3,14.2,2.9
13139,23.0,8.4,31.8,6.1,31.2,3.0,6.8,6.2,18.3,11.9,33.8,17.0,3.2
19189,24.1,8.3,30.1,6.5,27.6,2.5,5.7,5.4,16.3,8.9,37.0,12.0,2.8
39043,25.8,10.0,32.9,6.7,29.0,2.7,8.0,6.1,21.5,10.7,40.4,15.3,3.2
46017,29.2,12.4,37.1,6.8,27.2,5.0,11.4,10.7,19.4,17.6,43.8,38.2,6.7
21045,32.7,11.1,41.3,7.0,32.9,3.5,12.5,8.6,28.3,13.5,37.1,31.0,4.4
22127,26.4,9.8,40.4,6.4,32.2,3.4,8.6,7.3,24.5,12.5,38.8,23.3,4.2
6075,16.6,7.5,24.2,5.2,26.7,2.4,3.6,4.0,14.0,9.0,16.4,7.6,2.3
17027,24.2,9.1,29.9,6.6,28.6,2.5,6.5,5.4,21.9,8.9,34.5,13.0,2.8
51670,27.3,11.2,39.5,6.2,29.5,3.7,9.2,6.9,20.4,14.5,39.1,19.0,4.4
13015,24.7,9.3,34.2,6.5,30.9,3.0,8.0,6.4,21.7,11.3,32.3,17.8,3.5
20197,22.4,9.2,30.4,6.6,29.3,2.3,5.5,4.9,18.8,8.6,36.1,12.4,2.6
8123,20.3,9.0,26.0,6.2,27.5,2.6,4.8,4.6,16.6,8.2,28.2,12.9,2.6
42089,24.6,10.1,29.2,6.2,27.0,2.8,6.0,5.4,19.4,10.2,35.7,15.1,3.0
5049,29.4,10.7,38.0,6.8,34.0,3.3,10.7,8.1,28.0,11.8,37.1,24.5,4.1
22001,27.5,10.2,38.7,6.6,34.6,3.4,9.4,7.4,26.7,12.1,42.5,23.5,4.1
49041,28.2,10.5,30.1,6.5,29.4,2.8,6.3,5.8,24.0,9.5,33.7,17.2,3.1
54049,33.9,10.7,36.7,6.9,31.2,2.9,9.3,7.6,26.5,11.7,40.2,21.4,3.5
