CountyFIPS,ACCESS,CHECKUP,DENTAL,BPMED,CHOLSCREEN,MAMMOUSE,CERVICAL,COLON_SCREEN,COREM,COREW
20089,16.5,71.7,60.6,56.8,81.4,67.4,81.7,57.6,23.7,21.9
21137,13.0,79.9,53.7,62.4,87.6,68.6,82.4,61.9,27.0,23.8
37125,16.5,77.4,67.3,56.3,86.7,75.9,86.9,68.7,31.2,28.3
48375,36.8,71.2,48.9,59.0,81.5,67.7,79.5,54.3,17.0,16.9
51193,16.9,77.8,65.9,60.4,85.9,75.2,86.0,65.0,25.8,25.6
35047,23.3,66.1,58.1,54.2,80.2,63.8,81.3,52.2,17.0,16.8
21239,10.5,81.0,65.9,60.9,90.2,75.8,86.3,69.9,30.2,30.2
48111,36.6,70.8,52.9,56.8,82.2,68.2,81.2,55.0,17.0,16.8
31069,16.8,67.7,63.3,57.6,81.2,67.6,84.1,59.4,23.6,22.4
20049,19.2,72.0,57.0,57.8,80.8,66.7,82.3,54.5,23.2,21.2
17181,17.2,73.3,61.4,56.1,83.0,69.6,82.8,61.7,25.9,20.9
13273,29.8,78.7,47.6,64.6,85.7,75.3,84.0,58.3,18.9,20.5
22117,18.7,79.0,47.8,63.8,84.8,72.7,83.8,57.6,16.3,18.3
48495,41.0,70.6,49.3,57.0,81.9,68.9,80.7,51.9,15.2,15.9
20191,16.6,72.4,61.6,56.6,82.0,67.8,83.2,60.5,23.8,23.2
39065,13.2,75.8,62.0,58.5,82.1,69.8,84.3,61.0,23.9,22.2
46115,14.7,73.2,69.5,56.3,79.4,72.9,86.2,64.3,24.3,22.2
24013,9.9,76.2,72.0,58.0,88.1,75.1,87.3,64.8,27.5,23.8
5039,18.9,79.2,49.0,62.9,84.1,70.7,84.2,60.7,19.2,17.7
36027,13.2,79.4,66.1,56.8,87.3,75.7,86.8,65.6,20.4,20.4
27165,20.7,69.7,64.4,55.9,81.6,73.4,84.3,63.9,24.8,23.8
47023,19.6,75.7,52.0,60.7,85.0,69.6,84.2,62.1,21.2,19.0
37073,18.7,77.6,62.4,58.9,85.8,76.4,86.5,66.4,28.0,28.0
13025,26.5,73.8,52.3,59.8,82.4,70.0,81.3,57.2,20.2,21.8
53019,15.1,67.2,55.3,52.0,79.1,62.0,79.4,56.8,20.7,20.1
46009,16.1,71.2,65.9,56.4,77.3,73.9,85.3,62.0,22.5,22.1
28147,24.0,77.1,45.9,68.0,84.4,64.8,83.2,58.4,24.2,18.0
45069,26.4,78.5,47.1,62.9,82.0,75.4,83.3,62.2,25.5,22.7
48405,28.2,72.9,47.4,60.4,81.6,68.1,80.7,55.8,17.3,15.6
46081,13.3,72.8,67.9,56.9,79.7,74.7,85.8,62.9,23.7,22.8
29225,19.0,73.1,52.7,59.1,80.9,66.8,82.9,61.8,25.2,24.9
31091,15.4,68.5,63.6,57.9,81.0,68.5,84.2,60.9,23.2,22.2
41009,14.9,70.4,64.1,50.3,84.3,70.4,85.4,66.0,20.3,22.4
20143,15.0,72.4,62.9,56.2,82.3,69.2,83.8,61.2,25.1,23.8
40081,19.2,74.6,59.0,58.0,82.6,72.0,82.1,58.1,26.2,27.1
24043,13.2,77.3,62.5,61.2,87.1,72.1,84.6,64.7,23.9,23.6
18143,15.9,74.0,55.9,60.8,81.7,69.3,82.7,58.2,18.7,18.1
19077,11.1,75.6,65.3,58.0,83.1,72.6,84.4,64.9,26.0,23.9
51031,14.2,77.5,67.4,60.5,86.1,75.9,86.3,64.7,29.1,28.0
39017,12.6,77.8,65.8,59.4,84.4,73.0,85.1,61.9,23.9,24.3
48485,27.5,72.3,55.9,58.3,83.0,71.2,80.6,58.4,17.4,18.0
17083,13.7,74.0,66.7,55.1,84.1,71.2,84.3,65.3,27.1,23.1
21103,12.3,80.3,57.2,61.4,88.4,71.1,83.5,64.4,28.1,24.6
48055,38.9,71.4,51.0,58.4,82.1,66.7,80.7,53.4,16.6,15.4
17201,19.2,73.4,64.3,57.6,84.6,70.0,82.8,61.5,26.5,20.4
26029,11.3,76.6,69.8,54.3,87.3,73.0,86.6,69.4,26.4,24.5
47107,21.0,74.2,51.8,60.8,84.4,69.6,83.1,60.1,20.5,17.4
21147,16.2,80.0,40.8,65.1,86.3,65.9,79.5,56.6,22.1,22.4
8067,13.5,67.5,67.6,48.5,85.3,65.3,85.6,64.9,26.0,23.9
28089,15.1,79.6,63.6,64.3,88.3,73.6,88.3,67.3,31.6,24.3
29091,18.9,72.7,49.8,60.6,80.7,63.1,81.9,59.1,24.3,22.7
48195,40.2,70.3,49.4,57.8,80.8,66.8,80.2,52.8,16.4,15.6
19159,11.3,75.6,64.7,57.9,82.7,73.5,84.2,64.6,26.9,23.4
55125,11.5,74.6,66.9,54.4,80.3,71.0,85.0,69.1,21.7,19.7
39087,13.9,75.3,56.6,58.3,81.5,74.0,83.4,56.4,23.3,23.5
18167,14.4,73.7,59.7,60.6,83.0,66.3,83.1,59.2,20.1,19.3
30091,13.6,68.8,64.8,51.7,81.3,68.1,85.0,57.9,25.3,24.9
40017,17.5,75.8,63.8,57.8,84.3,73.3,83.8,63.2,28.9,30.6
13139,30.2,74.7,61.0,57.7,85.8,75.7,84.6,59.8,25.3,22.9
19189,11.4,74.9,69.6,57.1,83.1,73.5,84.4,65.2,27.8,25.4
39043,12.9,76.9,63.1,59.1,83.6,72.2,86.1,58.6,24.2,22.0
46017,21.0,73.5,46.8,60.0,75.0,69.9,79.0,50.4,14.8,15.0
21045,14.8,78.9,50.1,63.7,86.9,66.0,80.6,57.3,24.8,22.1
22127,18.1,79.0,49.7,61.3,84.9,71.6,83.6,59.5,17.9,18.1
6075,11.2,70.0,69.2,52.0,87.0,74.8,83.1,68.3,24.0,25.3
17027,14.6,73.3,64.9,55.1,84.4,72.0,84.6,64.1,28.0,23.7
51670,19.8,78.7,58.7,64.0,85.6,75.6,84.5,61.9,23.3,24.6
13015,25.1,75.2,58.9,58.5,85.2,73.4,84.1,61.5,23.0,23.3
20197,14.5,72.2,67.7,56.0,83.1,69.4,84.9,61.5,25.9,24.0
8123,19.6,66.3,64.5,50.6,83.8,63.8,83.0,62.4,21.1,21.1
42089,15.4,77.3,63.4,58.0,84.8,74.4,84.6,68.6,26.6,25.1
5049,17.0,75.5,49.8,60.1,80.8,66.8,81.4,57.4,19.0,17.5
22001,17.7,78.6,50.1,61.5,84.0,72.8,84.3,59.0,18.8,17.2
49041,16.6,70.1,63.4,50.0,79.0,62.7,79.3,59.0,20.9,19.5
54049,12.3,78.4,58.2,60.8,85.0,69.8,85.0,64.2,32.4,23.8
16025,23.0,66.2,59.0,52.1,78.9,60.9,80.7,57.7,22.7,19.8
48139,27.5,72.7,61.1,56.6,84.3,71.4,83.3,62.3,20.9,19.4
42001,12.7,77.0,66.1,56.6,84.3,71.6,84.7,67.7,27.8,24.7
21015,9.0,81.5,67.6,60.4,90.4,72.2,86.7,69.5,31.5,29.4
48459,24.8,72.0,54.9,58.1,82.2,69.1,82.3,59.9,19.0,18.3
28069,25.1,79.3,41.8,69.6,85.0,65.2,83.6,58.1,23.0,17.8
48221,23.4,71.8,61.9,56.5,83.6,70.6,83.7,62.0,20.0,21.0
38065,11.2,68.7,63.9,55.2,81.6,73.8,84.3,59.0,24.3,26.7
8109,25.2,65.6,55.5,51.1,82.7,60.5,81.5,55.5,19.8,19.5
28153,22.4,77.5,48.6,66.2,84.6,64.3,84.9,56.4,25.0,20.0
48025,40.7,70.5,46.6,58.4,81.3,68.3,80.5,52.0,15.4,16.0
39117,12.9,74.9,62.5,57.5,82.1,68.2,84.2,61.4,25.9,22.9
6081,12.4,70.7,71.0,49.3,87.2,77.6,82.5,70.3,26.1,27.7
1007,20.2,75.8,57.6,63.6,85.4,73.3,84.8,65.7,24.7,24.8
31145,17.5,67.3,60.1,59.3,80.7,68.7,83.9,57.6,22.6,20.8
27101,13.0,70.5,68.9,55.4,82.5,76.0,84.8,67.5,26.1,25.7
53029,12.3,68.0,69.1,48.8,82.7,70.8,84.1,64.4,25.6,25.1
46059,12.5,72.2,70.8,55.4,79.6,76.0,86.4,65.5,24.0,23.3
26039,13.0,75.9,64.4,55.8,85.9,70.8,85.2,67.2,24.6,22.9
29027,16.8,73.8,63.0,57.8,82.6,68.9,84.9,63.7,26.8,25.8
42119,13.9,76.9,66.8,57.4,84.1,72.1,84.2,67.3,25.7,25.7
8045,20.0,64.8,60.8,49.2,84.2,64.5,84.1,60.8,23.3,22.2
19125,9.9,76.2,72.1,57.2,83.8,74.9,85.0,67.5,28.3,26.0
21219,13.8,80.4,54.9,62.4,88.1,71.7,83.9,63.4,27.4,24.4
13241,25.0,73.7,58.7,58.1,84.2,72.6,83.3,60.5,22.0,22.6
54015,16.2,77.6,47.2,62.1,82.3,68.5,81.6,60.3,28.5,23.1
40051,18.6,75.1,58.1,57.1,83.6,69.0,82.6,57.9,25.9,26.1
13105,28.7,75.5,52.0,61.6,84.3,73.4,83.5,59.7,20.4,21.4
40153,21.1,74.0,58.2,57.4,83.3,68.7,83.1,56.7,27.7,26.5
13091,26.7,76.6,52.3,62.1,84.5,73.8,83.4,57.5,20.0,22.3
6111,17.0,67.6,67.7,49.7,86.0,73.2,84.8,66.1,23.1,26.8
2150,15.1,68.0,66.6,49.5,80.4,65.3,81.0,57.6,22.0,22.0
17117,14.5,73.2,63.4,55.7,83.5,68.8,83.4,63.0,26.5,21.9
31081,14.8,69.4,66.2,57.3,82.2,67.6,85.2,58.7,22.0,23.6
20069,21.0,70.9,62.5,54.4,82.1,68.2,83.9,58.3,25.2,22.9
5113,18.7,76.3,50.5,60.8,81.5,66.8,81.0,57.7,20.0,17.8
48341,40.0,70.7,49.9,56.8,82.1,68.7,79.6,52.9,16.7,16.8
53063,12.1,67.6,68.4,50.8,81.1,72.3,84.1,67.1,30.9,29.2
37167,19.0,75.9,61.7,57.1,84.8,73.2,84.4,65.2,29.1,28.1
1071,18.6,74.4,55.7,61.6,84.7,71.1,83.9,62.7,24.3,22.7
35019,23.8,65.3,59.2,53.3,80.1,65.7,81.8,53.2,18.7,17.2
39053,14.0,75.4,57.8,58.7,81.4,73.8,83.1,57.3,22.3,22.1
51097,14.6,77.7,62.6,60.3,86.2,75.0,85.5,62.6,25.0,25.5
17127,16.8,73.7,58.3,56.5,83.1,69.0,82.5,61.1,24.8,20.4
47157,20.5,79.0,58.8,62.0,88.2,73.5,86.1,62.7,19.9,17.4
29159,20.3,73.2,54.1,60.3,82.0,67.1,83.3,61.0,26.4,24.8
38031,10.9,68.8,65.4,56.7,81.6,74.8,84.6,63.0,26.5,27.2
28025,23.6,79.4,50.2,68.0,85.7,68.1,85.6,60.2,24.5,21.5
13175,26.5,76.5,52.6,62.9,85.3,76.0,83.4,60.0,20.3,21.0
21167,11.5,80.7,56.9,60.7,88.8,72.0,84.6,65.4,28.9,25.9
30057,13.2,68.6,66.8,50.1,81.3,70.2,85.1,61.1,25.7,25.6
54035,12.6,79.3,52.7,61.5,85.0,71.1,84.2,63.9,33.4,24.7
39023,13.6,76.0,59.8,59.1,82.3,72.6,83.7,62.0,23.1,24.5
18051,13.1,75.2,62.4,59.6,83.5,71.4,85.0,61.6,20.1,20.2
37117,21.6,78.4,55.2,61.1,85.5,76.1,85.5,63.3,24.8,25.4
21083,13.1,80.7,54.7,61.8,88.5,71.3,83.7,63.6,28.9,23.5
41063,13.4,71.4,65.6,51.0,84.9,69.8,85.9,65.3,21.1,22.3
13211,21.4,76.2,61.8,58.9,86.5,76.7,86.1,63.5,23.2,24.9
17161,17.8,73.7,63.9,57.1,84.5,72.7,84.1,65.4,24.8,22.2
51199,11.4,78.2,76.0,56.7,88.2,80.0,88.1,68.6,28.4,30.5
54079,11.0,78.5,62.4,59.5,86.0,71.9,87.0,70.0,35.1,27.0
50021,10.4,71.8,67.3,53.7,81.0,67.8,84.0,66.1,22.9,21.5
29203,21.8,71.8,48.2,60.8,79.0,64.3,80.6,57.8,22.7,22.7
35027,16.1,65.2,59.4,52.5,81.7,64.8,82.3,59.2,23.7,19.1
51840,17.4,77.3,67.2,59.3,86.0,74.4,85.6,63.2,26.2,27.9
31017,17.4,67.8,62.9,59.2,80.0,66.7,82.9,56.8,24.1,21.9
48183,28.4,72.6,53.8,59.8,82.9,69.8,82.1,58.6,18.3,17.9
39107,12.2,74.8,67.9,58.6,82.6,70.7,85.5,62.9,24.5,22.4
26147,12.9,76.7,66.1,54.6,86.6,73.2,86.1,66.3,26.4,24.1
36091,9.6,79.4,72.7,56.8,87.4,77.2,89.1,71.2,22.2,21.7
13081,28.6,77.9,49.8,64.4,84.8,74.4,82.8,57.0,18.5,20.9
32023,21.1,68.6,51.5,53.8,81.6,62.4,82.0,57.5,24.2,21.2
22107,22.4,80.7,38.3,66.3,84.4,71.8,81.8,53.9,14.7,14.6
39129,13.0,76.3,63.8,58.1,82.2,72.5,84.8,62.1,26.0,23.1
24023,12.0,75.4,61.2,58.9,85.1,70.8,82.8,63.3,23.8,20.2
24033,16.5,79.1,60.7,60.2,90.3,79.7,87.6,68.3,21.6,19.5
16077,30.7,67.3,57.9,52.8,79.4,61.7,80.7,56.4,21.7,19.0
5103,18.3,79.3,50.6,64.2,83.5,67.2,82.9,56.3,17.0,17.3
13293,25.6,76.1,56.8,60.3,84.9,73.2,83.5,58.5,19.4,21.5
20113,14.6,72.4,69.3,56.5,82.8,72.9,84.2,61.1,23.8,24.2
48285,28.2,71.3,56.2,56.6,82.7,69.5,82.6,59.4,18.9,18.4
28133,26.9,80.6,41.5,69.5,84.9,68.1,84.1,57.1,22.6,18.8
54005,15.0,78.1,48.7,61.7,83.3,70.3,82.4,63.9,30.5,24.9
19013,11.1,78.0,71.3,59.1,83.4,77.1,85.0,70.4,28.1,25.1
45005,26.9,80.9,47.4,64.7,83.2,76.9,84.2,58.4,22.5,22.5
49015,16.0,67.5,66.5,50.6,78.9,65.8,81.0,64.2,22.6,20.1
42055,13.1,75.2,66.7,56.2,83.7,70.7,83.8,67.5,26.0,23.8
17171,14.6,73.4,62.6,55.5,83.4,68.6,83.2,62.6,26.2,21.3
17137,15.8,74.3,62.0,56.5,83.7,69.9,83.5,63.9,26.5,22.0
48259,23.2,72.2,65.6,55.6,85.3,72.9,85.3,62.8,22.2,21.9
47087,21.9,73.9,49.6,60.2,83.4,67.4,82.1,59.1,20.5,17.6
15005,8.9,60.0,52.5,48.0,67.2,75.9,69.9,58.6,5.6,13.0
37031,16.0,76.2,66.6,56.2,85.9,75.8,86.5,65.5,29.7,31.1
28039,21.0,74.4,53.2,62.5,83.0,63.4,84.0,60.2,26.9,22.1
20079,17.0,71.7,67.7,53.9,83.0,66.0,83.7,61.4,25.5,23.3
38095,12.5,68.6,63.1,57.3,80.9,72.5,83.4,61.5,24.9,25.6
12109,18.1,76.4,69.1,54.5,86.8,75.3,86.3,69.6,27.1,26.4
8021,27.4,65.2,53.1,51.6,82.6,60.3,81.5,53.4,18.1,17.7
51119,14.4,77.2,67.7,59.1,86.0,74.6,86.4,64.7,26.2,26.7
47151,21.3,74.4,48.4,61.2,83.1,67.9,81.3,60.0,19.5,18.1
31061,16.8,68.4,63.0,57.5,80.4,70.3,83.6,59.4,23.2,22.7
26093,10.1,76.3,75.3,55.2,88.3,72.3,88.1,68.5,28.0,26.0
39163,15.2,75.1,52.8,59.6,79.8,67.5,82.5,58.9,24.1,20.5
41053,15.6,71.8,64.4,50.3,85.4,71.0,86.0,62.9,20.8,22.2
22043,18.9,77.7,50.0,60.0,84.1,72.6,83.9,60.0,17.9,18.8
17107,16.0,74.7,63.9,56.3,84.5,71.0,84.1,64.1,26.8,23.2
6047,25.1,68.7,54.1,51.7,83.5,71.2,80.8,59.7,19.5,19.9
13205,30.7,77.2,47.5,63.0,84.8,74.4,82.9,58.2,18.6,21.6
47043,20.2,74.7,56.0,60.0,84.8,69.5,83.4,63.6,22.1,19.7
5003,19.0,78.7,50.8,63.3,83.1,68.1,82.7,55.4,18.5,16.6
19047,20.0,74.9,61.0,58.3,82.2,70.0,82.6,60.9,25.3,21.8
29053,17.0,73.6,59.2,59.8,82.6,68.6,84.5,63.1,26.8,26.1
21177,12.5,80.2,54.4,62.4,87.9,70.3,83.2,64.3,26.0,23.2
18105,12.4,75.0,65.9,61.2,83.9,70.9,83.8,63.2,21.5,20.2
51630,14.4,78.4,69.4,60.2,87.3,76.0,86.5,64.6,27.0,26.9
48213,27.6,72.1,51.3,58.9,82.0,67.2,81.5,56.9,18.1,18.8
38001,10.7,68.4,65.8,56.6,81.5,74.6,84.4,62.5,26.6,27.6
55003,13.2,73.2,64.1,55.7,78.0,69.0,83.3,65.6,19.7,18.9
17045,14.2,73.5,64.1,55.0,83.8,70.8,83.5,63.0,26.5,22.3
13263,28.5,78.1,50.5,63.8,85.8,75.6,84.5,59.1,18.9,20.4
48323,49.3,70.0,43.2,58.7,80.4,68.5,79.1,45.8,12.7,13.8
40143,20.1,74.7,61.9,60.3,84.1,69.8,82.4,59.4,29.7,30.2
20103,16.2,72.1,65.7,56.2,83.6,71.1,83.9,62.0,27.3,25.2
27053,11.3,73.6,73.8,53.4,86.5,78.2,87.5,70.2,27.4,28.1
12047,32.8,75.3,44.1,58.7,82.5,68.3,80.9,61.2,20.4,17.7
5025,16.3,77.6,52.4,61.3,82.5,67.2,82.9,59.6,19.9,18.1
28143,24.2,80.7,44.9,68.9,86.9,69.6,86.1,59.7,24.0,18.3
45035,17.9,78.4,66.3,59.5,84.1,74.7,86.4,68.2,27.8,25.4
22065,22.6,81.3,41.5,66.1,85.1,73.8,83.2,56.4,15.5,15.2
51053,15.8,78.6,65.5,59.9,86.1,75.2,85.9,65.3,24.8,25.2
21051,17.2,79.7,44.9,64.0,85.5,64.6,79.6,58.2,23.6,21.9
42025,13.1,76.3,63.5,57.2,83.4,70.9,83.5,64.3,25.7,24.5
48083,27.6,71.5,53.0,57.2,82.4,67.1,81.1,56.7,18.4,17.4
48149,28.8,72.1,54.6,57.2,83.0,69.4,82.4,58.5,18.8,18.1
37137,19.6,76.6,61.1,58.5,85.2,74.2,85.4,64.7,27.7,27.3
12073,19.6,75.0,62.9,57.7,87.0,75.4,85.2,69.9,24.5,24.5
18115,13.4,74.5,64.5,58.3,83.2,71.6,85.3,63.7,21.0,21.6
16005,19.4,68.9,64.9,52.9,80.5,64.7,81.6,61.3,25.4,21.6
51167,16.0,75.4,59.0,59.7,83.2,69.8,83.1,58.1,25.3,24.5
20161,15.6,74.7,67.6,58.1,83.7,69.4,84.0,62.3,25.0,24.0
13145,18.6,76.5,67.6,57.9,87.3,76.3,86.3,66.2,25.3,25.2
23009,14.4,72.9,66.8,50.8,84.4,72.5,87.2,69.0,26.1,22.9
19069,14.4,75.6,66.0,58.5,82.7,70.9,84.3,61.8,25.4,23.7
19095,10.8,75.9,67.8,57.9,83.5,74.6,84.8,68.0,27.4,23.6
29137,18.4,73.3,55.6,60.1,81.6,68.5,83.3,61.3,24.0,24.8
48119,23.6,72.2,54.2,57.9,82.7,67.8,81.3,58.1,18.8,17.7
6017,11.1,70.1,72.2,49.7,86.2,72.8,85.8,70.1,24.8,25.4
5069,18.3,80.2,51.5,65.3,84.9,72.3,84.8,57.8,18.0,16.4
21113,10.8,80.7,61.2,61.2,89.4,71.9,85.2,67.7,28.3,27.4
51740,16.1,81.3,62.4,63.6,87.6,78.1,86.5,65.8,25.3,23.5
47171,21.7,74.3,52.5,60.5,84.2,67.9,82.8,60.4,20.2,18.4
48089,31.7,71.1,54.1,57.9,83.1,70.1,82.7,58.3,18.4,18.0
36035,13.1,79.1,60.5,57.7,84.9,77.1,85.7,64.9,16.8,16.1
29129,18.0,72.8,58.3,58.8,81.8,68.5,84.0,63.2,26.7,26.1
18159,13.4,74.5,65.0,59.3,83.6,70.4,85.1,62.5,21.0,21.4
32003,22.5,69.3,62.0,52.4,83.8,68.2,81.8,55.4,25.1,24.1
35006,19.9,65.3,53.8,52.4,79.1,58.5,79.4,51.7,17.9,13.4
42109,12.3,76.1,63.6,57.4,83.3,70.5,83.6,65.4,24.9,24.1
1097,18.0,77.4,57.9,64.4,87.3,77.5,86.9,66.8,25.6,27.8
13281,20.2,74.7,62.8,57.6,85.2,72.5,84.2,63.8,23.6,24.2
18031,13.4,74.9,61.8,59.5,83.3,69.7,84.1,61.1,20.7,20.8
16013,23.8,68.0,69.8,50.0,81.7,67.0,83.6,62.1,24.9,23.6
21021,11.3,80.8,59.4,62.3,89.1,72.5,84.7,66.3,28.5,25.3
33013,11.7,75.5,69.0,53.4,85.1,73.7,87.8,67.5,23.6,22.6
16059,19.9,64.6,62.3,51.7,78.1,61.0,81.6,60.9,24.0,20.0
19133,11.5,75.8,63.9,58.3,82.1,72.3,83.8,63.7,25.6,23.0
48385,34.0,70.8,50.3,58.9,81.2,67.4,80.4,54.9,16.6,17.0
17191,15.4,73.7,61.7,55.6,83.0,69.7,82.9,63.6,26.4,21.6
29067,20.8,72.6,47.9,60.3,79.7,62.2,81.1,57.1,23.9,22.5
1127,18.5,74.8,54.1,61.3,84.6,75.2,83.8,64.1,25.4,23.5
51089,18.0,78.2,59.9,62.2,84.6,74.9,84.4,62.9,24.5,24.9
30001,13.6,68.2,67.0,52.0,81.2,68.1,84.7,59.2,24.9,26.7
17091,18.2,73.7,62.3,57.5,84.4,71.5,83.8,62.6,26.0,21.8
37143,18.5,77.2,61.1,58.5,85.6,74.0,85.3,64.7,28.1,27.1
46073,14.8,72.4,68.4,55.2,79.5,74.9,86.1,63.8,23.7,22.0
21065,14.2,79.6,50.1,63.0,86.5,68.1,80.9,60.6,24.9,22.7
8101,23.9,67.1,58.9,51.7,83.7,65.0,83.4,60.5,22.8,21.9
1037,19.8,76.0,53.2,63.9,86.2,73.6,84.8,62.5,23.3,23.7
21155,13.5,79.7,53.3,63.0,87.5,70.1,82.3,63.0,26.2,23.6
55129,12.0,73.4,67.0,54.8,79.4,71.4,84.7,69.4,22.1,20.3
19167,12.0,75.8,72.7,56.2,84.1,73.3,85.8,65.9,26.2,25.6
48277,25.4,72.6,52.5,58.9,82.2,67.8,81.7,58.1,18.5,17.5
18017,19.7,73.7,58.1,60.2,82.6,66.4,83.5,56.8,18.7,19.1
8075,20.2,65.6,61.8,49.9,82.4,62.9,82.5,58.9,23.3,21.7
53049,16.0,66.4,58.0,51.8,80.1,62.0,81.7,61.8,22.8,20.9
30027,13.0,67.9,64.2,52.0,80.5,70.4,84.4,58.6,24.1,26.5
46029,14.0,73.4,72.7,55.9,79.2,78.7,85.6,66.9,26.2,23.1
22087,19.3,78.6,52.8,61.3,84.9,72.7,84.5,61.1,18.8,19.2
25017,8.1,79.4,75.4,55.6,89.1,79.2,88.2,71.3,24.3,24.2
5079,20.6,77.6,46.9,62.4,82.3,69.7,82.1,58.2,18.4,17.7
39035,13.4,76.5,66.8,60.5,85.0,74.7,85.9,62.0,26.6,21.4
31179,16.1,70.2,70.3,59.9,81.7,70.9,83.6,60.9,24.8,21.8
27173,13.0,70.4,68.0,55.4,82.1,75.3,85.0,66.2,25.9,25.0
18021,13.6,74.4,60.4,59.7,82.7,70.8,84.0,62.7,19.3,20.9
55071,12.8,73.2,66.2,54.4,79.4,69.7,84.3,69.0,22.1,18.9
40123,17.5,76.5,58.1,57.9,84.0,69.9,83.2,57.4,26.9,24.9
19197,13.9,75.7,64.2,58.3,82.8,73.6,84.1,64.2,25.8,24.3
13057,20.1,76.2,67.8,58.0,87.2,76.0,87.4,65.8,23.8,27.3
20167,16.4,72.8,63.6,57.5,82.4,72.3,84.4,59.5,24.5,24.7
2290,16.1,66.8,54.2,51.6,77.5,64.9,80.1,48.0,14.6,17.8
29167,18.0,72.9,55.6,60.1,81.3,66.6,83.0,62.3,25.3,24.6
40025,25.7,74.3,56.4,58.6,83.0,69.4,82.5,56.4,25.4,25.2
38045,12.3,68.4,65.6,56.6,80.5,74.1,83.8,62.1,25.6,26.7
30015,13.9,69.4,61.4,53.3,80.4,66.6,83.2,57.9,23.5,23.1
48131,47.1,70.6,43.1,58.3,81.1,67.8,79.4,47.5,13.0,14.0
12015,23.6,74.2,60.5,55.2,84.9,74.8,83.7,62.2,21.6,25.2
30099,13.1,68.6,64.5,51.2,80.6,67.8,84.0,59.5,24.3,26.1
48419,32.7,72.2,49.6,60.0,81.2,66.8,80.0,55.7,16.4,16.1
37103,23.2,76.6,53.9,60.5,84.2,73.9,84.2,62.4,24.9,25.1
20133,17.9,72.4,60.2,57.5,81.6,68.8,83.1,57.8,21.9,24.2
26043,11.5,76.4,70.6,55.4,86.8,73.8,86.1,69.1,25.8,25.0
56021,20.6,67.9,70.2,53.6,84.1,68.1,84.9,57.0,28.9,22.1
18085,15.3,74.7,60.9,59.0,83.5,69.4,84.3,63.7,19.1,20.8
48311,29.3,72.1,58.1,56.1,84.7,71.3,83.6,58.8,19.4,18.5
47181,23.0,73.7,48.8,60.9,83.7,67.8,82.0,61.8,21.1,17.9
27109,10.5,70.2,73.7,53.6,85.0,77.4,86.2,68.7,26.7,27.7
40089,22.9,75.5,45.5,60.6,81.7,67.8,80.7,52.8,22.3,21.3
51003,11.1,78.9,74.3,57.6,88.1,77.2,87.0,69.0,31.5,29.1
32013,21.5,69.0,57.6,52.9,82.7,63.6,83.5,57.8,25.0,24.6
46093,13.6,72.4,66.3,56.8,79.8,75.6,86.9,61.6,21.8,20.8
26073,13.5,76.4,63.8,57.7,86.1,72.8,84.8,66.8,23.3,23.3
55023,12.8,73.1,64.8,54.9,78.8,69.9,84.0,66.2,21.1,19.9
46051,15.3,72.8,70.6,55.9,79.1,75.9,86.2,62.1,23.0,23.6
48395,29.9,72.7,53.2,59.0,83.2,69.9,82.8,57.9,18.0,18.0
29097,19.4,73.8,53.2,60.1,82.2,69.0,83.4,63.2,26.7,26.9
13047,20.6,74.6,61.5,57.4,85.5,73.3,84.9,61.2,22.8,24.4
25027,11.1,78.9,72.7,56.3,87.7,80.1,87.9,68.6,25.3,22.9
51063,13.8,75.4,66.4,58.4,84.9,73.7,85.2,64.5,25.8,27.5
29003,15.7,74.0,61.1,58.4,83.1,70.6,85.2,68.4,29.0,27.7
40059,25.1,74.2,58.6,57.8,83.0,69.5,83.2,56.4,26.5,25.8
8037,17.4,66.8,69.2,48.7,85.3,68.0,86.3,64.7,28.0,23.6
21211,12.1,80.4,62.7,60.9,89.9,74.8,85.8,67.0,30.5,27.1
9005,10.7,74.7,75.4,55.5,87.3,78.9,88.0,70.2,24.0,26.4
51143,16.2,78.2,63.2,60.6,85.0,76.0,85.0,62.2,26.1,25.9
51131,18.6,78.2,61.8,61.6,86.1,73.4,85.3,63.5,24.5,25.8
51023,11.6,76.8,72.6,57.6,86.3,73.9,86.9,69.0,29.2,28.0
21001,12.9,79.5,57.2,62.6,87.7,68.4,83.3,62.0,26.7,23.3
48333,28.9,71.2,54.9,56.8,82.1,68.1,81.6,57.8,19.2,18.6
48267,31.3,71.4,54.5,58.5,81.9,68.7,81.2,57.2,18.1,17.9
31115,14.6,68.8,65.7,58.4,81.4,68.9,84.7,61.2,24.7,23.5
54055,14.1,78.6,49.5,61.0,84.1,72.6,83.7,63.1,28.7,26.1
55067,13.3,73.2,65.2,55.7,78.1,71.2,83.4,65.8,21.5,20.4
48449,37.2,71.5,49.7,58.8,82.0,67.7,80.7,54.9,16.8,17.0
1101,17.8,81.1,60.8,64.8,89.3,81.2,87.0,68.0,23.9,21.9
21121,14.5,79.9,48.8,63.9,86.3,69.6,80.2,57.9,24.0,22.0
29033,18.1,72.6,55.7,60.0,81.3,67.0,83.1,62.1,26.1,23.0
48093,30.2,71.2,54.7,56.5,83.0,68.7,81.8,57.9,18.6,17.9
2013,22.5,66.1,56.8,53.3,78.6,63.5,73.8,49.7,16.0,18.6
